date,location,admission_count,disease_type,age_group,created_at
2024-03-06,Can Tho,3,Diabetes,0-18,2025-08-21T10:56:55.297887
2024-03-06,Can Tho,3,Diabetes,19-30,2025-08-21T10:56:55.297887
2024-03-06,Can Tho,4,Diabetes,31-50,2025-08-21T10:56:55.297887
2024-03-06,Can Tho,2,Diabetes,51-65,2025-08-21T10:56:55.297887
2024-03-06,Can Tho,1,Diabetes,65+,2025-08-21T10:56:55.297887
2024-03-06,Can Tho,1,Dengue Fever,0-18,2025-08-21T10:56:55.297887
2024-03-06,Can Tho,1,Dengue Fever,19-30,2025-08-21T10:56:55.297887
2024-03-06,Can Tho,1,Dengue Fever,31-50,2025-08-21T10:56:55.297887
2024-03-06,Can Tho,7,Others,0-18,2025-08-21T10:56:55.297887
2024-03-06,Can Tho,9,Others,19-30,2025-08-21T10:56:55.297887
2024-03-06,Can Tho,10,Others,31-50,2025-08-21T10:56:55.297887
2024-03-06,Can Tho,5,Others,51-65,2025-08-21T10:56:55.297887
2024-03-06,Can Tho,3,Others,65+,2025-08-21T10:56:55.297887
2024-03-07,Can Tho,5,COVID-19,0-18,2025-08-21T10:56:55.297887
2024-03-07,Can Tho,6,COVID-19,19-30,2025-08-21T10:56:55.297887
2024-03-07,Can Tho,7,COVID-19,31-50,2025-08-21T10:56:55.297887
2024-03-07,Can Tho,3,COVID-19,51-65,2025-08-21T10:56:55.297887
2024-03-07,Can Tho,6,COVID-19,65+,2025-08-21T10:56:55.297887
2024-03-07,Can Tho,17,Flu,0-18,2025-08-21T10:56:55.297887
2024-03-07,Can Tho,14,Flu,19-30,2025-08-21T10:56:55.297887
2024-03-07,Can Tho,17,Flu,31-50,2025-08-21T10:56:55.297887
2024-03-07,Can Tho,8,Flu,51-65,2025-08-21T10:56:55.297887
2024-03-07,Can Tho,11,Flu,65+,2025-08-21T10:56:55.297887
2024-03-07,Can Tho,4,Pneumonia,0-18,2025-08-21T10:56:55.297887
2024-03-07,Can Tho,5,Pneumonia,19-30,2025-08-21T10:56:55.297887
2024-03-07,Can Tho,6,Pneumonia,31-50,2025-08-21T10:56:55.297887
2024-03-07,Can Tho,3,Pneumonia,51-65,2025-08-21T10:56:55.297887
2024-03-07,Can Tho,2,Pneumonia,65+,2025-08-21T10:56:55.297887
2024-03-07,Can Tho,3,Heart Disease,0-18,2025-08-21T10:56:55.297887
2024-03-07,Can Tho,4,Heart Disease,19-30,2025-08-21T10:56:55.297887
2024-03-07,Can Tho,4,Heart Disease,31-50,2025-08-21T10:56:55.297887
2024-03-07,Can Tho,4,Heart Disease,51-65,2025-08-21T10:56:55.297887
2024-03-07,Can Tho,5,Heart Disease,65+,2025-08-21T10:56:55.297887
2024-03-07,Can Tho,1,Diabetes,0-18,2025-08-21T10:56:55.298879
2024-03-07,Can Tho,2,Diabetes,19-30,2025-08-21T10:56:55.298879
2024-03-07,Can Tho,2,Diabetes,31-50,2025-08-21T10:56:55.298879
2024-03-07,Can Tho,1,Diabetes,51-65,2025-08-21T10:56:55.298879
2024-03-07,Can Tho,1,Dengue Fever,0-18,2025-08-21T10:56:55.298879
2024-03-07,Can Tho,2,Dengue Fever,19-30,2025-08-21T10:56:55.298879
2024-03-07,Can Tho,2,Dengue Fever,31-50,2025-08-21T10:56:55.298879
2024-03-07,Can Tho,1,Dengue Fever,51-65,2025-08-21T10:56:55.298879
2024-03-07,Can Tho,6,Others,0-18,2025-08-21T10:56:55.298879
2024-03-07,Can Tho,8,Others,19-30,2025-08-21T10:56:55.298879
2024-03-07,Can Tho,9,Others,31-50,2025-08-21T10:56:55.298879
2024-03-07,Can Tho,4,Others,51-65,2025-08-21T10:56:55.298879
2024-03-07,Can Tho,3,Others,65+,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,3,COVID-19,0-18,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,4,COVID-19,19-30,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,5,COVID-19,31-50,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,2,COVID-19,51-65,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,4,COVID-19,65+,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,17,Flu,0-18,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,14,Flu,19-30,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,17,Flu,31-50,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,8,Flu,51-65,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,11,Flu,65+,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,3,Pneumonia,0-18,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,4,Pneumonia,19-30,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,5,Pneumonia,31-50,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,2,Pneumonia,51-65,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,1,Pneumonia,65+,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,3,Heart Disease,0-18,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,3,Heart Disease,19-30,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,4,Heart Disease,31-50,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,4,Heart Disease,51-65,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,5,Heart Disease,65+,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,2,Diabetes,0-18,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,2,Diabetes,19-30,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,3,Diabetes,31-50,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,1,Diabetes,51-65,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,1,Diabetes,65+,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,1,Dengue Fever,0-18,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,1,Dengue Fever,19-30,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,2,Dengue Fever,31-50,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,1,Dengue Fever,51-65,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,6,Others,0-18,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,8,Others,19-30,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,9,Others,31-50,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,4,Others,51-65,2025-08-21T10:56:55.298879
2024-03-08,Can Tho,3,Others,65+,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,2,COVID-19,0-18,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,3,COVID-19,19-30,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,3,COVID-19,31-50,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,1,COVID-19,51-65,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,3,COVID-19,65+,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,14,Flu,0-18,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,11,Flu,19-30,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,14,Flu,31-50,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,7,Flu,51-65,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,9,Flu,65+,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,2,Pneumonia,0-18,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,2,Pneumonia,19-30,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,3,Pneumonia,31-50,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,1,Pneumonia,51-65,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,1,Pneumonia,65+,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,2,Heart Disease,0-18,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,2,Heart Disease,19-30,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,3,Heart Disease,31-50,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,3,Heart Disease,51-65,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,3,Heart Disease,65+,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,1,Diabetes,0-18,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,1,Diabetes,19-30,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,1,Diabetes,31-50,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,1,Dengue Fever,19-30,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,1,Dengue Fever,31-50,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,4,Others,0-18,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,5,Others,19-30,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,6,Others,31-50,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,3,Others,51-65,2025-08-21T10:56:55.298879
2024-03-09,Can Tho,2,Others,65+,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,2,COVID-19,0-18,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,3,COVID-19,19-30,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,3,COVID-19,31-50,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,1,COVID-19,51-65,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,3,COVID-19,65+,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,9,Flu,0-18,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,8,Flu,19-30,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,9,Flu,31-50,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,4,Flu,51-65,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,6,Flu,65+,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,2,Pneumonia,0-18,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,2,Pneumonia,19-30,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,3,Pneumonia,31-50,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,1,Pneumonia,51-65,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,1,Pneumonia,65+,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,1,Heart Disease,0-18,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,2,Heart Disease,19-30,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,2,Heart Disease,31-50,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,2,Heart Disease,51-65,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,2,Heart Disease,65+,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,1,Diabetes,0-18,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,1,Diabetes,19-30,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,1,Diabetes,31-50,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,1,Dengue Fever,0-18,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,1,Dengue Fever,19-30,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,1,Dengue Fever,31-50,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,4,Others,0-18,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,6,Others,19-30,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,7,Others,31-50,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,3,Others,51-65,2025-08-21T10:56:55.298879
2024-03-10,Can Tho,2,Others,65+,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,3,COVID-19,0-18,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,4,COVID-19,19-30,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,5,COVID-19,31-50,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,2,COVID-19,51-65,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,4,COVID-19,65+,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,21,Flu,0-18,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,18,Flu,19-30,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,21,Flu,31-50,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,10,Flu,51-65,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,14,Flu,65+,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,4,Pneumonia,0-18,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,5,Pneumonia,19-30,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,6,Pneumonia,31-50,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,3,Pneumonia,51-65,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,2,Pneumonia,65+,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,1,Heart Disease,0-18,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,1,Heart Disease,19-30,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,1,Heart Disease,31-50,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,1,Heart Disease,51-65,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,2,Heart Disease,65+,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,1,Diabetes,0-18,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,2,Diabetes,19-30,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,2,Diabetes,31-50,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,1,Diabetes,51-65,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,1,Dengue Fever,0-18,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,1,Dengue Fever,19-30,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,1,Dengue Fever,31-50,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,5,Others,0-18,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,7,Others,19-30,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,8,Others,31-50,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,4,Others,51-65,2025-08-21T10:56:55.298879
2024-03-11,Can Tho,2,Others,65+,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,4,COVID-19,0-18,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,5,COVID-19,19-30,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,6,COVID-19,31-50,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,3,COVID-19,51-65,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,5,COVID-19,65+,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,14,Flu,0-18,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,12,Flu,19-30,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,14,Flu,31-50,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,7,Flu,51-65,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,9,Flu,65+,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,4,Pneumonia,0-18,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,5,Pneumonia,19-30,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,6,Pneumonia,31-50,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,3,Pneumonia,51-65,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,2,Pneumonia,65+,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,2,Heart Disease,0-18,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,3,Heart Disease,19-30,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,3,Heart Disease,31-50,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,3,Heart Disease,51-65,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,4,Heart Disease,65+,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,2,Diabetes,0-18,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,3,Diabetes,19-30,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,4,Diabetes,31-50,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,2,Diabetes,51-65,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,1,Diabetes,65+,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,1,Dengue Fever,0-18,2025-08-21T10:56:55.298879
2024-03-12,Can Tho,2,Dengue Fever,19-30,2025-08-21T10:56:55.299880
2024-03-12,Can Tho,2,Dengue Fever,31-50,2025-08-21T10:56:55.299880
2024-03-12,Can Tho,1,Dengue Fever,51-65,2025-08-21T10:56:55.299880
2024-03-12,Can Tho,8,Others,0-18,2025-08-21T10:56:55.299880
2024-03-12,Can Tho,10,Others,19-30,2025-08-21T10:56:55.299880
2024-03-12,Can Tho,12,Others,31-50,2025-08-21T10:56:55.299880
2024-03-12,Can Tho,6,Others,51-65,2025-08-21T10:56:55.299880
2024-03-12,Can Tho,4,Others,65+,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,3,COVID-19,0-18,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,4,COVID-19,19-30,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,5,COVID-19,31-50,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,2,COVID-19,51-65,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,4,COVID-19,65+,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,17,Flu,0-18,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,14,Flu,19-30,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,17,Flu,31-50,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,8,Flu,51-65,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,11,Flu,65+,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,3,Pneumonia,0-18,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,4,Pneumonia,19-30,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,5,Pneumonia,31-50,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,2,Pneumonia,51-65,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,1,Pneumonia,65+,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,2,Heart Disease,0-18,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,3,Heart Disease,19-30,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,4,Heart Disease,31-50,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,4,Heart Disease,51-65,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,4,Heart Disease,65+,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,1,Diabetes,0-18,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,2,Diabetes,19-30,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,2,Diabetes,31-50,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,1,Diabetes,51-65,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,1,Dengue Fever,19-30,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,1,Dengue Fever,31-50,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,7,Others,0-18,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,9,Others,19-30,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,11,Others,31-50,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,5,Others,51-65,2025-08-21T10:56:55.299880
2024-03-13,Can Tho,3,Others,65+,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,4,COVID-19,0-18,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,5,COVID-19,19-30,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,6,COVID-19,31-50,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,3,COVID-19,51-65,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,5,COVID-19,65+,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,24,Flu,0-18,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,20,Flu,19-30,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,24,Flu,31-50,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,12,Flu,51-65,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,16,Flu,65+,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,2,Pneumonia,0-18,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,3,Pneumonia,19-30,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,4,Pneumonia,31-50,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,2,Pneumonia,51-65,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,1,Pneumonia,65+,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,3,Heart Disease,0-18,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,4,Heart Disease,19-30,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,5,Heart Disease,31-50,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,5,Heart Disease,51-65,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,6,Heart Disease,65+,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,2,Diabetes,0-18,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,2,Diabetes,19-30,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,3,Diabetes,31-50,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,1,Diabetes,51-65,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,1,Diabetes,65+,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,1,Dengue Fever,0-18,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,1,Dengue Fever,19-30,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,1,Dengue Fever,31-50,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,7,Others,0-18,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,9,Others,19-30,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,10,Others,31-50,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,5,Others,51-65,2025-08-21T10:56:55.299880
2024-03-14,Can Tho,3,Others,65+,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,5,COVID-19,0-18,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,6,COVID-19,19-30,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,7,COVID-19,31-50,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,3,COVID-19,51-65,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,6,COVID-19,65+,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,19,Flu,0-18,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,16,Flu,19-30,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,19,Flu,31-50,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,9,Flu,51-65,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,12,Flu,65+,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,3,Pneumonia,0-18,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,4,Pneumonia,19-30,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,5,Pneumonia,31-50,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,2,Pneumonia,51-65,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,1,Pneumonia,65+,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,3,Heart Disease,0-18,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,4,Heart Disease,19-30,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,4,Heart Disease,31-50,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,4,Heart Disease,51-65,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,5,Heart Disease,65+,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,2,Diabetes,0-18,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,2,Diabetes,19-30,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,3,Diabetes,31-50,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,1,Diabetes,51-65,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,1,Diabetes,65+,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,1,Dengue Fever,0-18,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,2,Dengue Fever,19-30,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,2,Dengue Fever,31-50,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,1,Dengue Fever,51-65,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,5,Others,0-18,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,6,Others,19-30,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,8,Others,31-50,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,4,Others,51-65,2025-08-21T10:56:55.299880
2024-03-15,Can Tho,2,Others,65+,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,2,COVID-19,0-18,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,2,COVID-19,19-30,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,3,COVID-19,31-50,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,1,COVID-19,51-65,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,2,COVID-19,65+,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,9,Flu,0-18,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,7,Flu,19-30,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,9,Flu,31-50,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,4,Flu,51-65,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,6,Flu,65+,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,2,Pneumonia,0-18,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,3,Pneumonia,19-30,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,3,Pneumonia,31-50,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,1,Pneumonia,51-65,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,1,Pneumonia,65+,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,1,Heart Disease,0-18,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,1,Heart Disease,19-30,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,2,Heart Disease,31-50,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,2,Heart Disease,51-65,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,2,Heart Disease,65+,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,1,Diabetes,0-18,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,2,Diabetes,19-30,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,2,Diabetes,31-50,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,1,Diabetes,51-65,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,4,Others,0-18,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,5,Others,19-30,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,6,Others,31-50,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,3,Others,51-65,2025-08-21T10:56:55.299880
2024-03-16,Can Tho,2,Others,65+,2025-08-21T10:56:55.299880
2024-03-17,Can Tho,3,COVID-19,0-18,2025-08-21T10:56:55.299880
2024-03-17,Can Tho,4,COVID-19,19-30,2025-08-21T10:56:55.299880
2024-03-17,Can Tho,5,COVID-19,31-50,2025-08-21T10:56:55.299880
2024-03-17,Can Tho,2,COVID-19,51-65,2025-08-21T10:56:55.299880
2024-03-17,Can Tho,4,COVID-19,65+,2025-08-21T10:56:55.299880
2024-03-17,Can Tho,9,Flu,0-18,2025-08-21T10:56:55.299880
2024-03-17,Can Tho,8,Flu,19-30,2025-08-21T10:56:55.299880
2024-03-17,Can Tho,9,Flu,31-50,2025-08-21T10:56:55.299880
2024-03-17,Can Tho,4,Flu,51-65,2025-08-21T10:56:55.299880
2024-03-17,Can Tho,6,Flu,65+,2025-08-21T10:56:55.299880
2024-03-17,Can Tho,2,Pneumonia,0-18,2025-08-21T10:56:55.299880
